Time_s,Probe1_Elevation_m,Probe2_Elevation_m,Probe3_Elevation_m
614,-2.18387312634786,1.4841929658254,-0.367151569525401
614.2,-2.17218107922872,1.4841929658254,-0.403652500311534
614.4,-2.12547297223409,1.42278778394063,-0.5134557000796
614.6,-2.09049219830831,1.38588058789571,-0.746791195074717
614.8,-2.05554957135518,1.26250469525655,-0.808538746039073
615,-1.99741358502706,1.10130894025167,-0.920056652228038
615.2,-1.90463442548116,0.826379893620809,-1.11948139588038
615.4,-1.76604265912374,0.750935672124227,-1.4341214410464
615.6,-1.58229250653585,0.738340495427449,-1.66298324982325
615.8,-1.36336321576436,0.738340495427449,-2.01000053803126
616,-1.10558504803975,-0.183379055658976,-2.3615477792422
616.2,-0.769977519353231,-1.08186233202616,-2.3615477792422
616.4,-0.398845622380575,-1.36503493944804,-2.44029838959376
616.6,-0.019636103947958,-1.59627711931864,-2.49292499939601
616.8,0.303113987604776,-1.80184161822001,-2.37465698639552
617,0.558595707575479,-1.74688232103984,-2.24385960022608
617.2,0.773878147761026,-1.69203460375468,-1.99706776062648
617.4,0.949895908991495,-1.65095985094706,-1.70132000366847
617.6,1.12476926104228,-1.6236065642039,-1.47212822357814
617.8,1.31087880388896,-1.7880934492747,-1.19465095917384
618,1.49570660845439,-1.85690295855204,-0.833280872503916
618.2,1.66706280962626,-1.84312713305155,-0.44020016113917
618.4,1.8009357954661,-1.7880934492747,0.0907923467953999
618.6,1.99445348040263,-1.81559837023417,0.434901882012685
618.8,2.13867001787821,-1.80184161822001,0.774464298089345
619,2.1626301314036,-1.7880934492747,1.20122878630956
619.2,2.1146908308665,-1.7194432036082,1.46294086058935
619.4,2.00650029436747,-1.63727748552958,1.72194926818212
619.6,1.86156277910868,-1.55534255663554,1.88944308837255
619.8,1.71582036272685,-1.28384864489237,2.11102740844091
620,1.53251843706767,-0.88126742998759,2.29783122618993
620.2,1.33559994951884,-0.484171749750773,2.2649695165952
620.4,1.11231618181864,-0.0276831404368085,2.30878131469091
620.6,0.912273457209269,0.345131038029988,2.2649695165952
620.8,0.64744954363505,0.396169780095418,2.14409701903661
621,0.380010655085245,0.599434016545613,1.95612590392431
621.2,0.109920551935831,0.976673243840535,1.83373706420263
621.4,-0.123723933537802,1.76492035230001,1.83373706420263
621.6,-0.451557109196981,2.05486404736837,1.9450232275327
621.8,-0.783321330388388,2.19870674451192,2.08895747741063
622,-1.10558504803975,2.19870674451192,2.0447603948911
622.2,-1.40428728802999,2.19870674451192,1.90056865294774
622.4,-1.743003794988,2.42493545850118,1.84488933165868
622.6,-2.06719107373556,2.48415863355001,1.47425716002782
622.8,-2.33627695782979,2.49598991711934,1.41761653502782
623,-2.46586985333761,2.43678963025411,0.622802425225576
623.2,-2.48949427350362,2.31800949414571,0.0668913610776265
623.4,-2.43046946271261,2.18675148328145,-0.318562816778819
623.6,-2.32452578290304,2.16281616528829,-0.660586666266124
623.8,-2.14881605847677,1.99471199353536,-0.982215236822764
624,-1.89305681927999,1.87400734265645,-1.19465095917384
624.2,-1.60519308789571,1.72846519788106,-1.3204158059756
624.4,-1.24096579297384,1.41049301465352,-1.5483039132754
624.6,-0.836774775822958,1.02659332593282,-1.89382965485255
624.8,-0.517597148259481,0.78868114789327,-2.28302891174952
625,-0.333086917241415,0.612091182072957,-2.53245861450831
625.2,-0.188981959660849,0.396169780095418,-2.67625458161036
625.4,-0.00665373547871972,0.101423381169637,-2.69947082916896
625.6,0.161574413935343,-0.0276831404368085,-2.66465694824855
625.8,0.290277531305948,-0.183379055658976,-2.55884392182032
626,0.418375065485636,-0.589534641901652,-2.58360989014308
626.2,0.520422985712687,-0.947980763117473,-2.58360989014308
626.4,0.584009220759073,-1.04163730303446,-2.58360989014308
626.6,0.748637249628702,-1.05504310290019,-2.51927120606105
626.8,0.96242528216044,-1.04163730303446,-2.41402180115382
627,1.16209225908915,-1.04163730303446,-2.34844715515773
627.2,1.27376370684306,-1.05504310290019,-2.02293713013331
627.4,1.3602962996165,-1.02823913256327,-1.80382187287013
627.6,1.37263303057353,-1.05504310290019,-1.03204376618067
627.8,1.32324414507548,-1.04163730303446,-0.306433033148448
628,1.23658948198954,-1.24333942095439,0.0549332388242085
628.2,1.14965634600321,-3.12336337725321,0.634498287041982
628.4,1.07492070452372,-3.44121825853984,1.08659236510595
628.6,1.02497868792216,-3.08027351061503,1.53076617797216
628.8,1.07492070452372,-2.85151088396708,1.82258098204931
629,1.21178250567118,-2.41316402117411,2.27593104918798
629.2,1.3602962996165,-1.85690295855204,2.57001178344091
629.4,1.45884518877665,-1.3514889494578,2.89270083983739
629.6,1.44654660479228,-0.82800758043925,2.8713156469663
629.8,1.32324414507548,-0.326850773493449,2.71036403258642
630,1.07492070452372,0.191450236638387,2.43974177916845
630.2,0.72337727801005,0.637386439641316,2.13307635863622
630.4,0.303113987604776,1.21300613721212,1.98940150817235
630.6,-0.0326270554860439,1.64320862134298,1.93391864379247
630.8,-0.346223780949911,2.29418289502462,1.688320804437
631,-0.82340235455831,2.80178367932638,1.56461017211278
631.2,-1.24096579297384,3.30995094617208,1.48556964476903
631.4,-1.54796976788839,3.5840522034963,1.40627544005712
631.6,-1.69699091657003,3.76525413831075,1.22409217437108
631.8,-1.73149771436056,3.79103576978048,0.925222087701162
632,-1.73149771436056,3.61001694043477,0.611101795037587
632.2,-1.58229250653585,3.42776787122091,0.458466220696767
632.4,-1.34973711713155,3.32306778271993,0.364086795647939
632.6,-1.10558504803975,3.13887321790059,0.328599620660146
632.8,-0.876932093938192,2.9650336488088,0.293069530328115
633,-0.703338572820028,2.76667320569356,0.221863437493642
633.2,-0.544052073796591,2.51963341077169,0.150450397332509
633.4,-0.333086917241415,2.09089577039083,0.0310007818539937
633.6,-0.0846423600514736,1.8376914246877,-0.10104114929835
633.8,0.200245907465616,1.60659706433614,-0.294309925238291
634,0.405593922297159,1.41049301465352,-0.489014934698741
634.2,0.57130151049296,1.39818680127462,-0.685183834234874
634.4,0.634771397272745,1.39818680127462,-0.944904636542002
634.6,0.634771397272745,1.39818680127462,-1.28262741486231
634.8,0.596710255304972,1.39818680127462,-1.4341214410464
635,0.533157398859659,0.332352755864461,-1.49749691406886
635.2,0.354404499689737,-1.16249168078105,-1.752521824042
635.4,0.174470951716104,-1.55534255663554,-1.95830852905909
635.6,-0.0456208680470791,-1.81559837023417,-2.15267021576564
635.8,-0.241298625310263,-1.96732223192851,-2.24385960022608
636,-0.425188014348349,-2.05041492144267,-2.28302891174952
636.2,-0.557292888005575,-2.2731198088328,-2.32225735108058
636.4,-0.636856028874716,-2.30107677141825,-2.25690967957179
636.6,-0.623580882390341,-2.31506335894267,-2.32225735108058
636.8,-0.597044894536337,-2.30107677141825,-2.32225735108058
637,-0.517597148259481,-2.31506335894267,-2.06179745117823
637.2,-0.29371256573995,-2.28709399859111,-1.86807758728663
637.4,-0.0456208680470791,-2.30107677141825,-1.71411163727442
637.6,0.0969944502512607,-2.58208644549052,-1.25745899597804
637.8,0.148668339411417,-2.72358501116435,-0.586915325323741
638,0.187358906428019,-2.61033618609111,-0.173349689642588
638.2,0.174470951716104,-2.58208644549052,0.316762615044912
638.4,0.161574413935343,-2.53976810137431,0.716241527398427
638.6,0.161574413935343,-2.53976810137431,1.15544192870458
638.8,0.187358906428019,-2.51158511797587,1.53076617797216
639,0.213125279108683,-2.52567279497782,1.88944308837255
639.2,0.213125279108683,-2.4693678633372,2.0115572698911
639.4,0.213125279108683,-0.222434879938762,2.13307635863622
639.6,0.135761311213175,0.662657855351766,2.19911449035009
639.8,0.00632291094462012,1.10130894025167,2.52666347106298
